Gene_Id	Chr	Start	End	Length	Reads	TPM	ExonLength	ExonReads	ExonTPM	IntronLength	IntronReads	IntronTPM	UniqueLength	UniqueReads	UniqueTPM	UniqueExonLength	UniqueExonReads	UniqueExonTPM	UniqueIntronLength	UniqueIntronReads	UniqueIntronTPM
YPR133C	XVI	795977	797209	1233	1232	82.2259	1233	1232	74.9795	0	0	0	1233	1232	83.9984	1233	1232	74.9141	0	0	0
YPR133W-A	XVI	797556	797708	153	869	467.4	153	869	426.209	0	0	0	153	869	477.476	153	869	425.838	0	0	0
YPR134W	XVI	798050	798856	807	295	30.0822	807	295	27.4311	0	0	0	807	295	30.7307	807	295	27.4072	0	0	0
YPR135W	XVI	799233	802016	2784	705	20.8392	2784	705	19.0027	0	0	0	2784	705	21.2884	2784	705	18.9861	0	0	0
YPR136C	XVI	802324	802836	513	519	83.2551	513	519	75.918	0	0	0	34	125	309.068	34	125	275.643	0	0	0
YPR137W	XVI	802358	804079	1722	1481	70.7755	1722	1481	64.5382	0	0	0	1243	1131	76.4918	1243	1131	68.2193	0	0	0
YPR137C-B	XVI	805000	810268	5269	21991	343.461	5268	21991	313.252	0	0	0	3946	18369	391.338	3946	18369	349.015	0	0	0
YPR137C-A	XVI	808946	810268	1323	3843	239.04	1323	3843	217.974	0	0	0	0	0	0	0	0	0	0	0	0
tN(GUU)P	XVI	810675	810748	74	7	7.78443	74	7	7.09841	0	0	0	74	7	7.95225	74	7	7.09222	0	0	0
YPR138C	XVI	810983	812452	1470	589	32.973	1470	589	30.0672	0	0	0	1470	589	33.6838	1470	589	30.041	0	0	0
YPR139C	XVI	813155	814057	903	713	64.9774	903	713	59.2511	0	0	0	903	713	66.3782	903	713	59.1995	0	0	0
YPR140W	XVI	814390	815535	1146	495	35.5452	1146	495	32.4127	0	0	0	1146	495	36.3115	1146	495	32.3845	0	0	0
YPR141C	XVI	815733	817922	2190	563	21.1556	2190	563	19.2912	0	0	0	2190	563	21.6116	2190	563	19.2744	0	0	0
YPR142C	XVI	818129	818692	564	772	112.642	564	772	102.715	0	0	0	193	27	11.7606	193	27	10.4887	0	0	0
YPR143W	XVI	818322	819074	753	1213	132.564	753	1213	120.882	0	0	0	382	553	121.699	382	553	108.537	0	0	0
tI(AAU)P1	XVI	819528	819601	74	1	1.11206	74	1	1.01406	0	0	0	74	1	1.13604	74	1	1.01317	0	0	0
YPR144C	XVI	819764	821422	1659	775	38.4429	1659	775	35.055	0	0	0	1659	775	39.2716	1659	775	35.0245	0	0	0
snR45	XVI	821731	821902	172	12	5.74134	172	12	5.23537	0	0	0	172	12	5.86511	172	12	5.23081	0	0	0
YPR145W	XVI	822619	824337	1719	8687	415.867	1719	8687	379.218	0	0	0	1719	8687	424.832	1719	8687	378.887	0	0	0
YPR145C-A	XVI	824689	824925	237	87	30.2087	237	87	27.5464	0	0	0	237	87	30.8599	237	87	27.5224	0	0	0
YPR146C	XVI	825346	825675	330	124	30.9221	330	124	28.197	0	0	0	298	115	32.4418	298	115	28.9333	0	0	0
YPR147C	XVI	825644	826558	915	534	48.0265	915	534	43.794	0	0	0	883	498	47.4124	883	498	42.2848	0	0	0
YPR148C	XVI	826832	828139	1308	1752	110.227	1308	1752	100.513	0	0	0	1308	1752	112.603	1308	1752	100.425	0	0	0
YPR149W	XVI	829917	830438	522	5456	860.131	522	5456	784.329	0	0	0	522	5456	878.673	522	5456	783.646	0	0	0
YPR150W	XVI	830998	831519	522	90	14.1884	522	90	12.938	0	0	0	56	7	10.5083	56	7	9.37186	0	0	0
YPR151C	XVI	831054	831674	621	125	16.5645	621	125	15.1047	0	0	0	155	54	29.2877	155	54	26.1203	0	0	0
YPR152C	XVI	832060	833457	1398	237	13.9509	1398	237	12.7214	0	0	0	1398	237	14.2516	1398	237	12.7103	0	0	0
YPR153W	XVI	833688	834244	557	47	6.9439	423	46	8.16041	134	1	55.9406	557	47	7.09359	423	46	8.1533	134	1	55.3919
YPR154W	XVI	834564	835211	648	368	46.7341	648	368	42.6155	0	0	0	648	368	47.7415	648	368	42.5783	0	0	0
YPR155C	XVI	835562	837412	1851	436	19.3839	1851	436	17.6756	0	0	0	1851	436	19.8018	1851	436	17.6602	0	0	0
YPR156C	XVI	837908	839776	1869	1292	56.8871	1869	1292	51.8738	0	0	0	1869	1292	58.1135	1869	1292	51.8286	0	0	0
YPR157W	XVI	841265	842668	1404	108	6.3302	1404	108	5.77233	0	0	0	1404	108	6.46666	1404	108	5.7673	0	0	0
YPR158W	XVI	843261	844019	759	444	48.1395	759	444	43.8971	0	0	0	759	444	49.1773	759	444	43.8588	0	0	0
YPR158W-A	XVI	844708	846030	1323	1677	104.312	1323	1677	95.1191	0	0	0	0	0	0	0	0	0	0	0	0
YPR158W-B	XVI	844708	849979	5272	12436	194.118	5271	12436	177.044	0	0	0	3949	11071	235.68	3949	11071	210.192	0	0	0
YPR158C-D	XVI	850988	856256	5269	18870	294.717	5268	18870	268.795	0	0	0	3946	15993	340.719	3946	15993	303.871	0	0	0
YPR158C-C	XVI	854934	856256	1323	3514	218.576	1323	3514	199.313	0	0	0	0	0	0	0	0	0	0	0	0
YPR159W	XVI	857582	859744	2163	3057	116.305	2163	3057	106.056	0	0	0	2163	3057	118.813	2163	3057	105.963	0	0	0
YPR159C-A	XVI	860313	860414	102	2	1.61358	102	2	1.47138	0	0	0	65	0	0	65	0	0	0	0	0
tG(GCC)P2	XVI	860378	860448	71	2	2.3181	71	2	2.11381	0	0	0	34	2	4.9451	34	2	4.41029	0	0	0
YPR160W	XVI	861305	864013	2709	197	5.98436	2709	197	5.45697	0	0	0	2343	187	6.70954	2343	187	5.98391	0	0	0
YPR160W-A	XVI	861933	862013	81	8	8.12766	81	8	7.41139	0	0	0	0	0	0	0	0	0	0	0	0
YPR160C-A	XVI	862576	862860	285	22	6.35241	285	22	5.79259	0	0	0	0	0	0	0	0	0	0	0	0
YPR161C	XVI	864448	866421	1974	723	30.1406	1974	723	27.4844	0	0	0	1974	723	30.7904	1974	723	27.4604	0	0	0
YPR162C	XVI	866714	868303	1590	329	17.0278	1590	329	15.5272	0	0	0	1590	329	17.3949	1590	329	15.5137	0	0	0
YPR163C	XVI	868644	869954	1311	5989	375.935	1311	5989	342.804	0	0	0	1311	5989	384.039	1311	5989	342.506	0	0	0
YPR164W	XVI	870702	874925	4224	758	14.7675	4224	758	13.466	0	0	0	4224	758	15.0858	4224	758	13.4543	0	0	0
YPR165W	XVI	875367	875996	630	3100	404.932	630	3100	369.246	0	0	0	630	3100	413.661	630	3100	368.924	0	0	0
YPR166C	XVI	876281	876628	348	523	123.675	348	523	112.776	0	0	0	348	523	126.342	348	523	112.678	0	0	0
YPR167C	XVI	876846	877631	786	2336	244.574	786	2336	223.021	0	0	0	786	2336	249.847	786	2336	222.826	0	0	0
YPR168W	XVI	878075	878548	474	228	39.5838	474	228	36.0953	0	0	0	474	228	40.4371	474	228	36.0639	0	0	0
YPR169W	XVI	878689	880167	1479	1460	81.2354	1479	1460	74.0763	0	0	0	1479	1460	82.9867	1479	1460	74.0118	0	0	0
YPR170C	XVI	882982	883317	336	608	148.91	336	608	135.787	0	0	0	256	97	31.8534	256	97	28.4085	0	0	0
YPR169W-A	XVI	883238	883456	219	796	299.109	219	796	272.749	0	0	0	0	0	0	0	0	0	0	0	0
YPR170W-B	XVI	883238	883594	357	938	216.22	258	936	272.239	99	16	1211.48	32	345	906.343	32	345	808.323	0	0	0
YPR170W-A	XVI	883377	883562	186	574	253.957	186	574	231.576	0	0	0	0	0	0	0	0	0	0	0	0
YPR171W	XVI	883827	885557	1731	455	21.6309	1731	455	19.7246	0	0	0	1731	455	22.0972	1731	455	19.7074	0	0	0
YPR172W	XVI	885795	886397	603	326	44.4899	603	326	40.5691	0	0	0	603	326	45.449	603	326	40.5337	0	0	0
YPR173C	XVI	886523	887836	1314	1655	103.649	1314	1655	94.5142	0	0	0	1314	1655	105.883	1314	1655	94.4319	0	0	0
YPR174C	XVI	888042	888707	666	284	35.0917	666	284	31.9992	0	0	0	666	284	35.8482	666	284	31.9713	0	0	0
YPR175W	XVI	888973	891042	2070	445	17.6909	2070	445	16.1319	0	0	0	2070	445	18.0723	2070	445	16.1178	0	0	0
YPR176C	XVI	891100	892077	978	574	48.2985	978	574	44.0421	0	0	0	978	574	49.3397	978	574	44.0037	0	0	0
YPR177C	XVI	892312	892683	372	126	27.8733	372	126	25.4169	0	0	0	19	11	48.6702	19	11	43.4065	0	0	0
YPR178W	XVI	892331	893728	1398	353	20.7792	1398	353	18.9479	0	0	0	1045	251	20.1921	1045	251	18.0083	0	0	0
YPR179C	XVI	893796	895763	1968	441	18.4406	1968	441	16.8154	0	0	0	1968	441	18.8381	1968	441	16.8008	0	0	0
YPR180W	XVI	895960	897003	1044	410	32.318	1044	410	29.4699	0	0	0	1044	410	33.0147	1044	410	29.4442	0	0	0
YPR181C	XVI	897360	899666	2307	3109	110.901	2307	3109	101.127	0	0	0	2307	3109	113.291	2307	3109	101.039	0	0	0
YPR182W	XVI	900193	900453	261	229	72.2031	261	229	65.84	0	0	0	261	229	73.7596	261	229	65.7826	0	0	0
YPR183W	XVI	900754	901557	804	1312	134.288	804	1312	122.454	0	0	0	804	1312	137.183	804	1312	122.347	0	0	0
YPR184W	XVI	902043	906653	4611	412	7.35297	4611	412	6.70497	0	0	0	4611	412	7.51148	4611	412	6.69913	0	0	0
YPR185W	XVI	907217	909433	2217	657	24.3871	2217	657	22.2379	0	0	0	2217	657	24.9128	2217	657	22.2185	0	0	0
YPR186C	XVI	909732	911021	1290	351	22.3912	1290	351	20.4179	0	0	0	1290	351	22.8739	1290	351	20.4002	0	0	0
YPR187W	XVI	911256	911799	544	2470	373.645	468	2470	396.046	76	11	1084.95	544	2470	381.7	468	2470	395.701	76	11	1074.31
YPR188C	XVI	911987	912478	492	440	73.595	492	440	67.1092	0	0	0	492	440	75.1815	492	440	67.0507	0	0	0
YPR189W	XVI	912663	916961	4299	1112	21.2862	4299	1112	19.4103	0	0	0	4299	1112	21.7451	4299	1112	19.3934	0	0	0
YPR190C	XVI	917076	919040	1965	868	36.3511	1965	868	33.1476	0	0	0	1965	868	37.1348	1965	868	33.1187	0	0	0
YPR191W	XVI	919380	920486	1107	3508	260.779	1107	3508	237.797	0	0	0	1107	3508	266.401	1107	3508	237.59	0	0	0
YPR192W	XVI	921859	922776	918	48	4.30288	918	48	3.92368	0	0	0	918	48	4.39564	918	48	3.92026	0	0	0
YPR193C	XVI	922908	923378	471	39	6.81404	471	39	6.21353	0	0	0	471	39	6.96093	471	39	6.20811	0	0	0
YPR194C	XVI	924303	926936	2634	546	17.0584	2634	546	15.5551	0	0	0	2634	546	17.4261	2634	546	15.5415	0	0	0
YPR195C	XVI	927964	928293	330	32	7.97989	330	32	7.27664	0	0	0	330	32	8.15192	330	32	7.2703	0	0	0
YPR196W	XVI	931375	932787	1413	168	9.78426	1413	168	8.92199	0	0	0	1413	168	9.99518	1413	168	8.91422	0	0	0
YPR197C	XVI	933897	934460	564	281	41.0004	564	281	37.3871	0	0	0	136	30	18.5441	136	30	16.5386	0	0	0
YPR198W	XVI	934033	935664	1632	1021	51.4833	1632	1021	46.9462	0	0	0	1204	774	54.0428	1204	774	48.1982	0	0	0
YPR199C	XVI	938147	939031	885	281	26.1291	885	281	23.8264	0	0	0	885	281	26.6923	885	281	23.8056	0	0	0
YPR200C	XVI	939278	939670	393	40	8.37584	393	40	7.63769	0	0	0	393	40	8.5564	393	40	7.63104	0	0	0
YPR201W	XVI	939921	941135	1215	65	4.40248	1215	65	4.0145	0	0	0	1215	65	4.49739	1215	65	4.011	0	0	0
YPR202W	XVI	943031	943895	865	590	56.1302	717	565	59.1322	148	76	3849.32	848	581	57.5975	700	556	59.5515	148	76	3811.56
YPR203W	XVI	943879	944187	309	178	47.4048	309	178	43.2271	0	0	0	292	171	49.2308	292	171	43.9065	0	0	0
YPR204W	XVI	944602	947700	3099	4237	112.512	3099	4237	102.596	0	0	0	2616	3400	109.261	2616	3400	97.4445	0	0	0
YPR204C-A	XVI	946855	947337	483	1201	204.624	483	1201	186.591	0	0	0	0	0	0	0	0	0	0	0	0
YML133C	XIII	460	4683	4224	3893	75.844	4125	3886	70.6925	99	36	2725.83	3165	2716	72.1406	3066	2709	66.245	99	36	2699.1
YML133W-B	XIII	826	1308	483	948	161.518	483	948	147.284	0	0	0	0	0	0	0	0	0	0	0	0
YML133W-A	XIII	1609	2184	576	689	98.4368	576	689	89.7618	0	0	0	0	0	0	0	0	0	0	0	0
YML132W	XIII	7243	8382	1140	797	57.5326	1140	797	52.4624	0	0	0	1140	797	58.7729	1140	797	52.4167	0	0	0
YML131W	XIII	10197	11294	1098	942	70.6008	1098	942	64.3788	0	0	0	1098	942	72.1227	1098	942	64.3227	0	0	0
YML130C	XIII	11482	13173	1692	1755	85.3567	1692	1755	77.8344	0	0	0	1692	1755	87.1968	1692	1755	77.7665	0	0	0
YML129C	XIII	14540	14752	213	378	146.04	213	378	133.17	0	0	0	213	378	149.189	213	378	133.054	0	0	0
YML128C	XIII	15134	16675	1542	534	28.4982	1542	534	25.9867	0	0	0	1542	534	29.1126	1542	534	25.9641	0	0	0
YML127W	XIII	17063	18808	1746	1162	54.7675	1746	1162	49.9409	0	0	0	1746	1162	55.9481	1746	1162	49.8974	0	0	0
YML126C	XIII	19059	20534	1476	5372	299.509	1476	5372	273.114	0	0	0	1476	5372	305.966	1476	5372	272.876	0	0	0
YML125C	XIII	20760	21698	939	2195	192.367	939	2195	175.414	0	0	0	939	2195	196.514	939	2195	175.261	0	0	0
YML124C	XIII	22047	23682	1636	2038	102.514	1338	2020	113.29	298	27	679.172	1636	2038	104.724	1338	2020	113.191	298	27	672.51
YML123C	XIII	24036	25799	1764	650	30.3232	1764	650	27.6509	0	0	0	1764	650	30.9769	1764	650	27.6268	0	0	0
YML122C	XIII	26037	26417	381	48	10.3676	381	48	9.4539	0	0	0	381	48	10.5911	381	48	9.44566	0	0	0
YML121W	XIII	26929	27861	933	670	59.0954	933	670	53.8875	0	0	0	933	670	60.3694	933	670	53.8405	0	0	0
YML120C	XIII	28265	29806	1542	1892	100.971	1542	1892	92.0728	0	0	0	1542	1892	103.148	1542	1892	91.9926	0	0	0
YML119W	XIII	30610	31683	1074	273	20.918	1074	273	19.0745	0	0	0	1074	273	21.3689	1074	273	19.0579	0	0	0
YML118W	XIII	32333	33850	1518	78	4.22847	1518	78	3.85583	0	0	0	1518	78	4.31963	1518	78	3.85247	0	0	0
YML117W	XIII	34242	37646	3405	1720	41.5692	3405	1720	37.9058	0	0	0	3229	1606	41.812	3229	1606	37.2901	0	0	0
YML116W-A	XIII	37471	37773	303	211	57.3061	303	211	52.2558	0	0	0	127	74	48.9837	127	74	43.6862	0	0	0
YML116W	XIII	38195	39823	1629	3939	198.987	1629	3939	181.451	0	0	0	1629	3939	203.277	1629	3939	181.293	0	0	0
YML115C	XIII	40186	41793	1608	1470	75.2302	1608	1470	68.6003	0	0	0	1608	1470	76.852	1608	1470	68.5405	0	0	0
YML114C	XIII	42042	43574	1533	491	26.3573	1533	491	24.0344	0	0	0	1533	491	26.9255	1533	491	24.0135	0	0	0
YML113W	XIII	44044	44790	747	388	42.7437	747	388	38.9768	0	0	0	747	388	43.6651	747	388	38.9428	0	0	0
YML112W	XIII	45062	45952	891	284	26.2302	891	284	23.9186	0	0	0	891	284	26.7956	891	284	23.8977	0	0	0
YML111W	XIII	46941	49703	2763	727	21.6528	2763	727	19.7446	0	0	0	2763	727	22.1196	2763	727	19.7274	0	0	0
YML110C	XIII	50030	50953	924	1842	164.051	924	1842	149.593	0	0	0	924	1842	167.587	924	1842	149.463	0	0	0
YML109W	XIII	51639	54467	2829	655	19.0533	2829	655	17.3741	0	0	0	2829	655	19.464	2829	655	17.359	0	0	0
YML108W	XIII	54792	55109	318	294	76.0818	318	294	69.3769	0	0	0	318	294	77.722	318	294	69.3164	0	0	0
YML107C	XIII	55264	56268	1005	237	19.4063	1005	237	17.6961	0	0	0	1005	237	19.8247	1005	237	17.6807	0	0	0
YML106W	XIII	56772	57452	681	2654	320.712	681	2654	292.448	0	0	0	681	2654	327.625	681	2654	292.193	0	0	0
YML105C	XIII	57865	58686	822	952	95.3072	822	952	86.908	0	0	0	822	952	97.3618	822	952	86.8323	0	0	0
YML104C	XIII	58938	62321	3384	878	21.3513	3384	878	19.4697	0	0	0	3384	878	21.8116	3384	878	19.4527	0	0	0
YML103C	XIII	62581	67548	4968	1865	30.8929	4968	1865	28.1703	0	0	0	4968	1865	31.5588	4968	1865	28.1458	0	0	0
snR85	XIII	67767	67937	171	19	9.14362	171	19	8.33781	0	0	0	171	19	9.34074	171	19	8.33055	0	0	0
YML102W	XIII	68293	69699	1407	564	32.9872	1407	564	30.0801	0	0	0	1115	513	38.6782	1115	513	34.4952	0	0	0
YML101C-A	XIII	69408	69725	318	83	21.4789	318	83	19.586	0	0	0	26	15	48.5	26	15	43.2548	0	0	0
YML101C	XIII	69734	70087	354	174	40.4489	354	174	36.8842	0	0	0	354	174	41.3209	354	174	36.8521	0	0	0
YML100W-A	XIII	70137	70310	174	9	4.25651	174	9	3.8814	0	0	0	174	9	4.34827	174	9	3.87801	0	0	0
YML100W	XIII	70623	73919	3297	477	11.9058	3297	477	10.8566	0	0	0	3297	477	12.1625	3297	477	10.8471	0	0	0
YML099W-A	XIII	74228	74557	330	96	23.9397	330	96	21.8299	0	0	0	169	26	12.9333	169	26	11.5346	0	0	0
YML099C	XIII	74397	77039	2643	695	21.6396	2643	695	19.7325	0	0	0	2482	641	21.711	2482	641	19.363	0	0	0
YML098W	XIII	77266	77769	504	573	93.5588	504	573	85.3137	0	0	0	504	573	95.5758	504	573	85.2393	0	0	0
YML097C	XIII	78334	79689	1356	621	37.6871	1356	621	34.3658	0	0	0	1356	621	38.4995	1356	621	34.3359	0	0	0
YML096W	XIII	79908	81485	1578	471	24.5626	1578	471	22.398	0	0	0	1572	468	25.0275	1572	468	22.3208	0	0	0
YML095C	XIII	81480	82112	633	130	16.9005	633	130	15.4111	0	0	0	627	128	17.1619	627	128	15.3059	0	0	0
YML094C-A	XIII	82218	82619	402	265	54.2476	402	265	49.4669	0	0	0	56	4	6.00476	56	4	5.35535	0	0	0
YML094W	XIII	82274	82848	575	387	55.3865	492	387	59.0256	83	6	541.883	229	176	64.6102	229	176	57.6226	0	0	0
YML093W	XIII	83089	85788	2700	2030	61.8718	2700	2030	56.4192	0	0	0	2700	2030	63.2057	2700	2030	56.37	0	0	0
YML092C	XIII	85986	86738	753	1933	211.25	753	1933	192.633	0	0	0	753	1933	215.805	753	1933	192.465	0	0	0
YML091C	XIII	87122	90730	3609	2514	57.3244	3609	2514	52.2725	0	0	0	3609	2514	58.5601	3609	2514	52.2269	0	0	0
YML090W	XIII	90743	91129	387	92	19.5631	387	92	17.839	0	0	0	297	91	25.7578	297	91	22.9721	0	0	0
YML089C	XIII	91040	91408	369	15	3.34523	369	15	3.05042	0	0	0	279	12	3.61577	279	12	3.22473	0	0	0
YML088W	XIII	92234	94240	2007	989	40.5518	2007	989	36.978	0	0	0	2007	989	41.426	2007	989	36.9458	0	0	0
YML087C	XIII	94430	95368	939	210	18.4041	939	210	16.7822	0	0	0	939	210	18.8008	939	210	16.7676	0	0	0
YML086C	XIII	95790	97370	1581	1461	76.0465	1581	1461	69.3447	0	0	0	1581	1461	77.6859	1581	1461	69.2842	0	0	0
YML085C	XIII	97940	99399	1460	3114	175.52	1344	3113	173.81	116	2	129.242	1460	3114	179.304	1344	3113	173.658	116	2	127.974
YML084W	XIII	99488	99796	309	5	1.3316	309	5	1.21424	0	0	0	305	5	1.37814	305	5	1.2291	0	0	0
YML083C	XIII	99793	101049	1257	69	4.51725	1257	69	4.11916	0	0	0	1253	69	4.62937	1253	69	4.12871	0	0	0
YML082W	XIII	101861	103810	1950	613	25.8694	1950	613	23.5896	0	0	0	1950	613	26.4271	1950	613	23.569	0	0	0
YML081C-A	XIII	103982	104161	180	786	359.344	180	786	327.676	0	0	0	180	786	367.091	180	786	327.39	0	0	0
YML081W	XIII	104776	108531	3756	1279	28.0224	3756	1279	25.5529	0	0	0	3756	1279	28.6265	3756	1279	25.5306	0	0	0
YML080W	XIII	108805	110076	1272	718	46.4513	1272	718	42.3577	0	0	0	1272	718	47.4527	1272	718	42.3207	0	0	0
YML079W	XIII	110246	110851	606	440	59.7504	606	440	54.4847	0	0	0	606	440	61.0385	606	440	54.4372	0	0	0
YML078W	XIII	111001	111549	549	1371	205.507	549	1371	187.396	0	0	0	549	1371	209.937	549	1371	187.232	0	0	0
YML077W	XIII	111864	112343	480	390	66.8627	480	390	60.9703	0	0	0	480	390	68.3041	480	390	60.9171	0	0	0
YML076C	XIII	112512	115346	2835	529	15.3555	2835	529	14.0022	0	0	0	2835	529	15.6865	2835	529	13.99	0	0	0
YML075C	XIII	115733	118897	3165	4254	110.607	3165	4254	100.86	0	0	0	3165	4254	112.992	3165	4254	100.772	0	0	0
YML074C	XIII	120088	121323	1236	2448	162.987	1236	2448	148.624	0	0	0	1236	2448	166.501	1236	2448	148.494	0	0	0
YML073C	XIII	123226	124171	946	10156	883.471	531	9940	1404.71	415	270	4876.95	946	10156	902.517	531	9940	1403.49	415	270	4829.11
YML072C	XIII	124729	129366	4638	4544	80.6247	4638	4544	73.5194	0	0	0	4638	4544	82.3628	4638	4544	73.4554	0	0	0
YML071C	XIII	129748	131571	1824	617	27.8369	1824	617	25.3837	0	0	0	1824	617	28.437	1824	617	25.3616	0	0	0
tR(UCU)M2	XIII	131824	131895	72	1	1.14295	72	1	1.04223	0	0	0	72	1	1.16759	72	1	1.04132	0	0	0
YML070W	XIII	133474	135228	1755	1279	59.9728	1755	1279	54.6875	0	0	0	1755	1279	61.2657	1755	1279	54.6398	0	0	0
YML069W	XIII	135499	137157	1659	1793	88.9395	1659	1793	81.1014	0	0	0	1659	1793	90.8568	1659	1793	81.0308	0	0	0
YML068W	XIII	137549	138943	1395	265	15.6326	1395	265	14.255	0	0	0	1395	265	15.9696	1395	265	14.2425	0	0	0
YML067C	XIII	139062	140213	1152	865	61.7909	1059	864	61.2227	93	10	806.026	1152	865	63.1229	1059	864	61.1693	93	10	798.12
YML066C	XIII	140423	141532	1110	75	5.56031	1110	75	5.07029	0	0	0	1110	75	5.68018	1110	75	5.06587	0	0	0
YML065W	XIII	142209	144953	2745	942	28.2403	2745	942	25.7515	0	0	0	2745	942	28.8491	2745	942	25.7291	0	0	0
YML064C	XIII	145138	145875	738	330	36.7975	738	330	33.5546	0	0	0	738	330	37.5908	738	330	33.5254	0	0	0
YML063W	XIII	146481	147248	768	23709	2540.46	768	23709	2316.58	0	0	0	768	23709	2595.23	768	23709	2314.56	0	0	0
YML062C	XIII	147504	148682	1179	578	40.3436	1179	578	36.7882	0	0	0	1179	578	41.2133	1179	578	36.7562	0	0	0
YML061C	XIII	148952	151531	2580	871	27.7817	2580	871	25.3334	0	0	0	2580	871	28.3806	2580	871	25.3113	0	0	0
YML060W	XIII	151870	153000	1131	363	26.4122	1131	363	24.0846	0	0	0	1131	363	26.9816	1131	363	24.0636	0	0	0
YML059C	XIII	153218	158257	5040	1372	22.4019	5040	1372	20.4276	0	0	0	5040	1372	22.8848	5040	1372	20.4098	0	0	0
YML058W-A	XIII	158759	158965	207	15	5.96323	207	15	5.4377	0	0	0	207	15	6.09178	207	15	5.43297	0	0	0
YML058W	XIII	159382	159696	315	1943	507.602	315	1943	462.868	0	0	0	315	1943	518.544	315	1943	462.464	0	0	0
YML057C-A	XIII	160022	160411	390	153	32.284	390	153	29.4389	0	0	0	157	44	23.5601	157	44	21.0121	0	0	0
YML057W	XIII	160179	161993	1815	967	43.844	1815	967	39.9802	0	0	0	1582	848	45.0623	1582	848	40.1888	0	0	0
YML056C	XIII	162193	164175	1983	2472	102.586	1575	2432	115.872	408	61	1120.73	1897	2470	109.459	1575	2432	115.771	322	59	1360.03
snR54	XIII	163534	163619	86	29	27.7498	86	29	25.3043	0	0	0	0	0	0	0	0	0	0	0	0
YML055W	XIII	164789	165325	537	569	87.1964	537	569	79.512	0	0	0	537	569	89.0762	537	569	79.4427	0	0	0
YML054C	XIII	165532	167307	1776	1019	47.2163	1776	1019	43.0552	0	0	0	1776	1019	48.2342	1776	1019	43.0177	0	0	0
YML054C-A	XIII	167622	167780	159	20	10.3513	159	20	9.43903	0	0	0	159	20	10.5744	159	20	9.43081	0	0	0
tY(GUA)M1	XIII	168794	168882	89	1	0.924636	75	1	1.00054	0	0	0	75	1	1.12089	75	1	0.999666	0	0	0
YML053C	XIII	169115	169753	639	386	49.7104	639	386	45.3295	0	0	0	639	386	50.782	639	386	45.29	0	0	0
YML052W	XIII	170401	171309	909	2487	225.15	909	2487	205.308	0	0	0	909	2487	230.004	909	2487	205.129	0	0	0
YML051W	XIII	171593	172900	1308	512	32.2124	1308	512	29.3736	0	0	0	1308	512	32.9068	1308	512	29.348	0	0	0
YML050W	XIII	173138	174073	936	196	17.2322	936	196	15.7136	0	0	0	936	196	17.6037	936	196	15.6999	0	0	0
YML049C	XIII	174219	178304	4086	1110	22.3556	4086	1110	20.3854	0	0	0	4086	1110	22.8375	4086	1110	20.3676	0	0	0
YML048W	XIII	178425	179636	1212	2559	173.751	1212	2559	158.439	0	0	0	1212	2559	177.497	1212	2559	158.301	0	0	0
YML047W-A	XIII	179892	180257	366	5	1.12422	366	5	1.02514	0	0	0	124	3	2.03387	124	3	1.81391	0	0	0
YML047C	XIII	180016	181074	1059	3	0.233124	1059	3	0.212579	0	0	0	817	1	0.102897	817	1	0.0917686	0	0	0
YML046W	XIII	181473	183362	1890	630	27.4309	1890	630	25.0134	0	0	0	1890	630	28.0222	1890	630	24.9916	0	0	0
YML045W-A	XIII	184460	185782	1323	2870	178.518	1323	2870	162.786	0	0	0	0	0	0	0	0	0	0	0	0
YML045W	XIII	184460	189728	5269	19070	297.84	5268	19070	271.644	0	0	0	3946	16493	351.371	3946	16493	313.371	0	0	0
YML043C	XIII	190243	191766	1524	393	21.2211	1524	393	19.3509	0	0	0	1524	393	21.6786	1524	393	19.3341	0	0	0
YML042W	XIII	192787	194799	2013	149	6.09121	2013	149	5.5544	0	0	0	2013	149	6.22252	2013	149	5.54956	0	0	0
YML041C	XIII	194912	195754	843	274	26.7475	843	274	24.3903	0	0	0	843	274	27.3241	843	274	24.3691	0	0	0
tP(UGG)M	XIII	196067	196169	103	1	0.798957	72	1	1.04223	31	1	241.808	103	1	0.816181	72	1	1.04132	31	1	239.436
YML040W	XIII	196627	197949	1323	4184	260.251	1323	4184	237.316	0	0	0	0	0	0	0	0	0	0	0	0
YML039W	XIII	196627	201895	5269	21965	343.055	5268	21965	312.882	0	0	0	3946	18552	395.237	3946	18552	352.492	0	0	0
YML038C	XIII	202774	204102	1329	776	48.0505	1329	776	43.8159	0	0	0	1329	776	49.0863	1329	776	43.7777	0	0	0
YML037C	XIII	204385	205407	1023	108	8.68778	1023	108	7.92214	0	0	0	1023	108	8.87507	1023	108	7.91524	0	0	0
YML036W	XIII	205641	206292	652	379	47.8357	546	379	52.0884	106	3	212.152	652	379	48.867	546	379	52.043	106	3	210.071
YML035C	XIII	206427	208859	2433	984	33.2823	2433	984	30.3492	0	0	0	2433	984	33.9998	2433	984	30.3228	0	0	0
YML034C-A	XIII	209427	209825	399	139	28.6683	399	139	26.1419	0	0	0	97	39	33.8	97	39	30.1446	0	0	0
YML034W	XIII	209524	212154	2631	1106	34.5935	2505	1101	32.9818	126	11	654.417	2329	1003	36.2039	2203	998	33.965	126	11	647.997
YML032C	XIII	212514	213929	1416	807	46.8998	1416	807	42.7666	0	0	0	1416	807	47.9109	1416	807	42.7294	0	0	0
